label,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,18_x,18_y,19_x,19_y,20_x,20_y
e,0.36947309970855713,0.5855835676193237,0.4302290976047516,0.608909010887146,0.5067609548568726,0.5454400777816772,0.5387887358665466,0.47021472454071045,0.4948950409889221,0.45429790019989014,0.4940050542354584,0.4116692841053009,0.5149776339530945,0.32142147421836853,0.528427004814148,0.3336804211139679,0.5212192535400391,0.3828870356082916,0.4571130871772766,0.38634979724884033,0.48135310411453247,0.2827857732772827,0.4861917197704315,0.3240180015563965,0.4755396246910095,0.382587194442749,0.4205600917339325,0.37370729446411133,0.44542548060417175,0.2745189368724823,0.45277518033981323,0.3126080334186554,0.4384639263153076,0.3727348744869232,0.3795525133609772,0.3671899139881134,0.40366846323013306,0.28711989521980286,0.4133927822113037,0.3067172169685364,0.40496790409088135,0.3540935516357422
e,0.7041093111038208,0.8091852068901062,0.6730272173881531,0.8569594621658325,0.6585381031036377,0.9160005450248718,0.6526362895965576,0.9755879044532776,0.6444358825683594,1.0144262313842773,0.6570101380348206,0.8590762615203857,0.6567957997322083,0.9213188886642456,0.6691489815711975,0.9731432199478149,0.6814886331558228,1.0150772333145142,0.6911165714263916,0.8399689793586731,0.7065130472183228,0.9199686646461487,0.7218235731124878,0.9803457260131836,0.7324939370155334,1.024996042251587,0.7228495478630066,0.8296844959259033,0.7410539984703064,0.9078030586242676,0.7560983300209045,0.9658905267715454,0.766107976436615,1.0120787620544434,0.7499318718910217,0.8238871097564697,0.7709481716156006,0.8712986707687378,0.785022497177124,0.9092434644699097,0.7956196665763855,0.9422041177749634
e,0.40511542558670044,0.5911896824836731,0.46970054507255554,0.5841333866119385,0.5337061285972595,0.5030810236930847,0.5629992485046387,0.42808735370635986,0.5236246585845947,0.4064667522907257,0.5193994045257568,0.36420944333076477,0.5427517294883728,0.26685285568237305,0.5567464232444763,0.305947482585907,0.5464469194412231,0.3604925274848938,0.48202332854270935,0.3438136875629425,0.5066047310829163,0.2316250503063202,0.5165379643440247,0.2918417751789093,0.5032128095626831,0.35126063227653503,0.4435054361820221,0.33812427520751953,0.4638674855232239,0.23036445677280426,0.4798794984817505,0.2843865156173706,0.46960774064064026,0.3439638316631317,0.40064772963523865,0.34179097414016724,0.4225747287273407,0.25572654604911804,0.4423134922981262,0.28173136711120605,0.44114968180656433,0.3278898596763611
e,0.357881098985672,0.6103610992431641,0.42223304510116577,0.6283046007156372,0.4995456337928772,0.5659258365631104,0.532989501953125,0.4943397343158722,0.4909460246562958,0.4821718633174896,0.49073153734207153,0.4298796057701111,0.5169113278388977,0.3386162221431732,0.526789128780365,0.3683091700077057,0.5141618847846985,0.4202958047389984,0.4540359377861023,0.40090247988700867,0.48323050141334534,0.2973179817199707,0.4825592637062073,0.351657509803772,0.465760201215744,0.40709158778190613,0.41654691100120544,0.38657206296920776,0.4441458284854889,0.28675609827041626,0.4483370780944824,0.3370482325553894,0.43303149938583374,0.391733318567276,0.37330362200737,0.38009756803512573,0.4003499150276184,0.3034527897834778,0.40908053517341614,0.3314780294895172,0.40044647455215454,0.3736035227775574
f,0.5354400873184204,0.667661190032959,0.6251643896102905,0.6257833242416382,0.6954217553138733,0.5778717994689941,0.7474945783615112,0.5286728739738464,0.7356201410293579,0.4740864038467407,0.6221005320549011,0.45411649346351624,0.6732996702194214,0.3892400860786438,0.7087509036064148,0.40619519352912903,0.729280948638916,0.4434303045272827,0.5796839594841003,0.43013545870780945,0.6207541227340698,0.33401212096214294,0.6634185314178467,0.2796018123626709,0.7025654315948486,0.2343367636203766,0.5319591760635376,0.4262557029724121,0.5362153649330139,0.32553356885910034,0.5472418665885925,0.26507002115249634,0.5667381286621094,0.2176678478717804,0.4830421805381775,0.4438370168209076,0.4583417773246765,0.3723219037055969,0.4431758522987366,0.3213646113872528,0.43867599964141846,0.27663367986679077
f,0.4456884264945984,0.8369561433792114,0.5032945871353149,0.8117320537567139,0.5538869500160217,0.7687959671020508,0.5963569283485413,0.7349762916564941,0.6099281907081604,0.6934155225753784,0.5150697231292725,0.6474220156669617,0.5608201026916504,0.5971007943153381,0.589034914970398,0.627557098865509,0.6020368933677673,0.6704999804496765,0.47227469086647034,0.6252102851867676,0.4894510507583618,0.5444915890693665,0.5279302000999451,0.5160857439041138,0.5632926225662231,0.5026554465293884,0.4278665781021118,0.6268555521965027,0.4185391664505005,0.5468817353248596,0.43839770555496216,0.5049917697906494,0.46501651406288147,0.47610971331596375,0.3881118893623352,0.6522649526596069,0.3621315062046051,0.5949877500534058,0.35298633575439453,0.5521271228790283,0.35308969020843506,0.5157809257507324
f,0.48583000898361206,0.7893918752670288,0.5834139585494995,0.7712390422821045,0.663288414478302,0.6902846097946167,0.702154815196991,0.6127472519874573,0.6581867337226868,0.56932133436203,0.6084412932395935,0.5384320616722107,0.6360989809036255,0.4473877251148224,0.6497836112976074,0.4892839193344116,0.648848295211792,0.5439088344573975,0.552014946937561,0.5190315842628479,0.5626232028007507,0.4054064452648163,0.5641534328460693,0.33270329236984253,0.5598803758621216,0.2631129324436188,0.49885785579681396,0.5280025005340576,0.5035337805747986,0.4237118065357208,0.5064990520477295,0.3510800004005432,0.5061405301094055,0.2839377522468567,0.44585883617401123,0.556186318397522,0.44875892996788025,0.47403934597969055,0.447093665599823,0.4171903133392334,0.44820308685302734,0.36061447858810425
f,0.5155708193778992,0.9729531407356262,0.6006448268890381,0.9316544532775879,0.6531095504760742,0.8431720733642578,0.6790298819541931,0.7676316499710083,0.6683197021484375,0.7095592021942139,0.5894781947135925,0.7095745801925659,0.5978310108184814,0.6145758628845215,0.6229947209358215,0.6288557052612305,0.6410343647003174,0.6736160516738892,0.5329787135124207,0.6986721754074097,0.5171723961830139,0.5822826623916626,0.504806399345398,0.5107442140579224,0.4895388185977936,0.4534238576889038,0.485371470451355,0.7127159833908081,0.47103333473205566,0.6092932224273682,0.46154165267944336,0.5407829284667969,0.4516041874885559,0.4830530881881714,0.4421289265155792,0.7471240758895874,0.43021702766418457,0.6659799814224243,0.4198151230812073,0.6113824248313904,0.4115905165672302,0.5603945255279541
f,0.5215659141540527,0.7872939109802246,0.6164746880531311,0.7548182606697083,0.6831198930740356,0.6613916158676147,0.7188134789466858,0.584770917892456,0.6870885491371155,0.5427389740943909,0.6218282580375671,0.5327510237693787,0.6464210152626038,0.4415297508239746,0.6714304685592651,0.4659222662448883,0.6848450899124146,0.5106596350669861,0.5720880627632141,0.5167249441146851,0.5833866596221924,0.402961790561676,0.5925413370132446,0.33126527070999146,0.5964908599853516,0.26711517572402954,0.5248143672943115,0.5259411334991455,0.5324785113334656,0.42375683784484863,0.5404969453811646,0.35227110981941223,0.5450538992881775,0.2887604236602783,0.4749079942703247,0.5526389479637146,0.47968900203704834,0.4726829528808594,0.47969910502433777,0.41669318079948425,0.4807344377040863,0.3625870943069458
g,0.66963130235672,0.6754432916641235,0.7137009501457214,0.6156236529350281,0.6815778017044067,0.5105698704719543,0.6135580539703369,0.4448225200176239,0.5658945441246033,0.40231096744537354,0.5772338509559631,0.4688560664653778,0.5064212083816528,0.4048498570919037,0.45353981852531433,0.36815401911735535,0.4050830006599426,0.33927005529403687,0.5446720123291016,0.5170435309410095,0.5019239783287048,0.4766474962234497,0.5749072432518005,0.5270833373069763,0.6168018579483032,0.5524889230728149,0.5255643725395203,0.5717678666114807,0.49451306462287903,0.5462638735771179,0.5748186707496643,0.5876328945159912,0.6124542951583862,0.6052753925323486,0.510492205619812,0.6341127753257751,0.49604326486587524,0.6125671863555908,0.5641164183616638,0.6329991221427917,0.5962452292442322,0.6412150859832764
g,0.5589041709899902,0.982769250869751,0.5348453521728516,0.9300147891044617,0.4691169261932373,0.8997825980186462,0.41461047530174255,0.8937248587608337,0.37193748354911804,0.919239342212677,0.39898645877838135,0.9178147315979004,0.3234789967536926,0.9125892519950867,0.27302539348602295,0.9153812527656555,0.23031115531921387,0.9182432293891907,0.4028366804122925,0.9656555652618408,0.37708061933517456,0.9582550525665283,0.44362419843673706,0.9486933350563049,0.49441275000572205,0.9436149597167969,0.42048752307891846,1.0080095529556274,0.40185099840164185,0.9967626929283142,0.46894946694374084,0.9793980121612549,0.5156453847885132,0.9718401432037354,0.44594594836235046,1.045013189315796,0.44050729274749756,1.0362311601638794,0.4860888719558716,1.025701642036438,0.5166415572166443,1.0193020105361938
g,0.6152227520942688,0.7435657382011414,0.6628051996231079,0.6862450838088989,0.6482986807823181,0.5920758843421936,0.5970717072486877,0.5279589295387268,0.5691749453544617,0.4844285249710083,0.5704622268676758,0.5473060011863708,0.5183569192886353,0.4786660969257355,0.47871333360671997,0.44217655062675476,0.44232892990112305,0.4118502736091614,0.536047101020813,0.5830138325691223,0.501766562461853,0.5422536134719849,0.551105260848999,0.6029267907142639,0.5823641419410706,0.635700523853302,0.5107488632202148,0.6246778964996338,0.4846252202987671,0.5960691571235657,0.5444241762161255,0.6508206129074097,0.5748991370201111,0.6752163767814636,0.4869244694709778,0.6736098527908325,0.4733898639678955,0.6547860503196716,0.5258551836013794,0.6870015859603882,0.5519445538520813,0.6991344690322876
g,0.5458658933639526,0.6776907444000244,0.547012984752655,0.6122269034385681,0.5021831393241882,0.5634709000587463,0.44820576906204224,0.5607917904853821,0.40547823905944824,0.592514157295227,0.3814554512500763,0.5608214735984802,0.29057925939559937,0.552976667881012,0.22263753414154053,0.5503605604171753,0.16375663876533508,0.5504297614097595,0.35197705030441284,0.6154692769050598,0.400018572807312,0.6415227055549622,0.47696757316589355,0.647952675819397,0.5278695821762085,0.6414566040039062,0.3511398434638977,0.6738551259040833,0.42523619532585144,0.7040274739265442,0.49396276473999023,0.6940455436706543,0.5377236604690552,0.673804521560669,0.3669511079788208,0.7247641086578369,0.430914044380188,0.7455050349235535,0.48881450295448303,0.7295246124267578,0.5215357542037964,0.7056180238723755
g,0.4505939781665802,0.9205960035324097,0.4440653324127197,0.8674620985984802,0.38552388548851013,0.8250668048858643,0.32816872000694275,0.8127287030220032,0.2843334972858429,0.8038499355316162,0.3177770972251892,0.8316469192504883,0.2505933344364166,0.8159222602844238,0.20132525265216827,0.810714840888977,0.15958231687545776,0.8072347044944763,0.3050464391708374,0.8767622113227844,0.2996872067451477,0.8740527033805847,0.36016741394996643,0.881492555141449,0.4081851541996002,0.884216845035553,0.30618220567703247,0.920105516910553,0.3198971450328827,0.9203996062278748,0.38150203227996826,0.918163537979126,0.42409712076187134,0.9122229814529419,0.3174573481082916,0.9615603089332581,0.332346111536026,0.9560188055038452,0.38181620836257935,0.9487216472625732,0.41194066405296326,0.9389615058898926
h,0.5674251317977905,0.8125048875808716,0.5890616774559021,0.7646039128303528,0.5551853179931641,0.7357454299926758,0.5052370429039001,0.7707397937774658,0.45146286487579346,0.8117718696594238,0.40503162145614624,0.6711201071739197,0.30433666706085205,0.6477821469306946,0.2368299812078476,0.6400167346000671,0.1765780746936798,0.6330977082252502,0.3696979582309723,0.7170032858848572,0.2561846077442169,0.695536732673645,0.17636103928089142,0.6880801320075989,0.10973218083381653,0.6819139122962952,0.3684117794036865,0.7681202292442322,0.31960830092430115,0.8043941259384155,0.3936176300048828,0.8373367786407471,0.4525102972984314,0.851880669593811,0.39089739322662354,0.8202213644981384,0.37897560000419617,0.8519532680511475,0.43662402033805847,0.8651902675628662,0.4857144057750702,0.863569974899292
